epoch_ts,adv_return_ms,adv_recv_count,steer_rate_pct,steer_result,apply_latency_ms
5455395517026,47.950,1,100.0,STEERED,0.047
5455396525538,49.397,2,50.0,PASS,0.045
5455397534049,62.833,3,33.3,PASS,0.044
5455398542468,48.177,4,25.0,PASS,0.035
5455399551024,59.394,5,20.0,PASS,0.022
5455400559361,49.228,6,16.7,PASS,0.077
